item1,item2,correlation
top,arm,0.7745966692414833
thinking,arm,0.74535599249993
passed,arm,0.74535599249993
matter,arm,0.4666666666666667
pink,arm,0.74535599249993
sat,arm,0.4879500364742666
people,arm,0.4879500364742666
corner,arm,0.74535599249993
moment,arm,0.4879500364742666
god,arm,0.74535599249993
person,arm,0.7745966692414833
real,arm,1
house,arm,0.4879500364742666
child,arm,0.4666666666666667
morning,arm,0.4879500364742666
country,arm,0.74535599249993
women,arm,0.4879500364742666
stood,arm,0.74535599249993
understand,arm,0.4666666666666667
spoke,arm,0.4666666666666667
call,arm,0.7745966692414833
letter,arm,0.4666666666666667
smiling,arm,0.7745966692414833
smiled,arm,1
sit,arm,0.4879500364742666
pleasure,arm,0.7745966692414833
street,arm,0.4879500364742666
poor,arm,0.4879500364742666
set,arm,0.4666666666666667
church,arm,1
fine,arm,1
mind,arm,0.4879500364742666
happened,arm,0.7745966692414833
children,arm,0.74535599249993
couldn’t,arm,0.44721359549995793
suddenly,arm,0.74535599249993
girl,arm,0.74535599249993
taking,arm,0.74535599249993
life,arm,0.4879500364742666
feeling,arm,0.7745966692414833
sin,arm,0.7745966692414833
half,arm,0.4879500364742666
front,arm,0.7745966692414833
saint,arm,0.2581988897471611
family,arm,0.7745966692414833
times,arm,0.4666666666666667
appeared,arm,0.4666666666666667
carriage,arm,0.74535599249993
aunt,arm,0.4666666666666667
josephine,arm,0.44721359549995793
smile,arm,0.4666666666666667
idea,arm,0.7745966692414833
simply,arm,1
form,arm,0.4666666666666667
girls,arm,0.74535599249993
sense,arm,0.4666666666666667
cranly,arm,0.2927700218845599
flanders,arm,0.44721359549995793
de,arm,0.2581988897471611
combray,arm,0.2927700218845599
mme,arm,0.2927700218845599
sort,arm,0.4666666666666667
françoise,arm,0.2927700218845599
swann,arm,0.2927700218845599
verdurin,arm,0.2927700218845599
odette,arm,0.2927700218845599
jacob,arm,0.44721359549995793
kezia,arm,0.2927700218845599
coming,half,0.6546536707079771
road,half,0.6546536707079771
boy,half,0.4879500364742666
father,half,0.4879500364742666
told,half,0.6546536707079771
looked,half,0.6546536707079771
rose,half,0.9999999999999998
warm,half,0.4879500364742666
mother,half,0.3779644730092272
brought,half,0.6546536707079771
paper,half,0.6546536707079771
table,half,0.9999999999999998
boys,half,0.3779644730092272
evening,half,0.9999999999999998
sight,half,0.4879500364742666
body,half,0.4879500364742666
called,half,0.4879500364742666
answered,half,0.3779644730092272
nice,half,0.6546536707079771
hall,half,0.4879500364742666
cried,half,0.4879500364742666
home,half,0.4879500364742666
caught,half,0.4879500364742666
ran,half,0.4879500364742666
sky,half,0.6546536707079771
hat,half,0.9999999999999998
windows,half,0.9999999999999998
water,half,0.6546536707079771
sitting,half,0.6546536707079771
waiting,half,0.6546536707079771
tea,half,0.4879500364742666
woman,half,0.9999999999999998
dinner,half,0.6546536707079771
walked,half,0.6546536707079771
remember,half,0.9999999999999998
feel,half,0.9999999999999998
talking,half,0.6546536707079771
top,half,0.3779644730092272
thinking,half,0.6546536707079771
passed,half,0.6546536707079771
matter,half,0.4879500364742666
pink,half,0.6546536707079771
world,half,0.6546536707079771
sat,half,0.9999999999999998
people,half,0.9999999999999998
don’t,half,0.2927700218845599
corner,half,0.6546536707079771
moment,half,0.9999999999999998
wall,half,0.6546536707079771
god,half,0.6546536707079771
person,half,0.3779644730092272
real,half,0.4879500364742666
house,half,0.9999999999999998
memory,half,0.6546536707079771
child,half,0.4879500364742666
morning,half,0.9999999999999998
country,half,0.6546536707079771
women,half,0.9999999999999998
stood,half,0.6546536707079771
talk,half,0.6546536707079771
didn’t,half,0.2927700218845599
i’m,half,0.2927700218845599
understand,half,0.4879500364742666
spoke,half,0.4879500364742666
call,half,0.3779644730092272
it’s,half,0.2927700218845599
fell,half,0.6546536707079771
letter,half,0.4879500364742666
that’s,half,0.3779644730092272
late,half,0.6546536707079771
chair,half,0.6546536707079771
smiling,half,0.3779644730092272
smiled,half,0.4879500364742666
can’t,half,0.2927700218845599
sit,half,0.9999999999999998
pleasure,half,0.3779644730092272
street,half,0.9999999999999998
poor,half,0.9999999999999998
set,half,0.4879500364742666
church,half,0.4879500364742666
silence,half,0.6546536707079771
fine,half,0.4879500364742666
mind,half,0.9999999999999998
happened,half,0.3779644730092272
children,half,0.6546536707079771
couldn’t,half,0.21821789023599236
suddenly,half,0.6546536707079771
girl,half,0.6546536707079771
taking,half,0.6546536707079771
life,half,0.9999999999999998
feeling,half,0.3779644730092272
sin,half,0.3779644730092272
arm,half,0.4879500364742666
front,half,0.3779644730092272
saint,half,0.3779644730092272
family,half,0.3779644730092272
times,half,0.4879500364742666
appeared,half,0.4879500364742666
carriage,half,0.6546536707079771
aunt,half,0.4879500364742666
josephine,half,0.21821789023599236
smile,half,0.4879500364742666
idea,half,0.3779644730092272
simply,half,0.4879500364742666
form,half,0.4879500364742666
girls,half,0.6546536707079771
sense,half,0.4879500364742666
afternoon,half,0.6546536707079771
flanders,half,0.21821789023599236
de,half,0.3779644730092272
sort,half,0.4879500364742666
miss,half,0.6546536707079771
jacob,half,0.21821789023599236
i’ve,half,0.21821789023599236
blue,front,0.5773502691896257
love,front,0.3779644730092272
light,front,0.3779644730092272
days,front,0.3779644730092272
heart,front,0.3779644730092272
beautiful,front,0.7745966692414833
soul,front,0.3779644730092272
death,front,0.3779644730092272
dark,front,0.3779644730092272
lay,front,0.3779644730092272
found,front,0.5773502691896257
fellow,front,0.5773502691896257
hair,front,0.3779644730092272
dear,front,0.3779644730092272
day,front,0.3779644730092272
sleep,front,0.5773502691896257
pale,front,0.7745966692414833
flowers,front,0.3779644730092272
yellow,front,0.3779644730092272
wind,front,0.3779644730092272
play,front,0.5773502691896257
soft,front,0.5773502691896257
book,front,0.3779644730092272
read,front,0.3779644730092272
fire,front,0.5773502691896257
desire,front,0.5773502691896257
run,front,0.5773502691896257
slowly,front,0.3779644730092272
true,front,0.7745966692414833
beneath,front,0.5773502691896257
garden,front,0.3779644730092272
lips,front,0.7745966692414833
bed,front,0.3779644730092272
grey,front,0.3779644730092272
word,front,0.3779644730092272
friends,front,0.3779644730092272
words,front,0.3779644730092272
round,front,0.3779644730092272
rest,front,0.5773502691896257
arms,front,0.3779644730092272
ah,front,0.5773502691896257
sun,front,0.3779644730092272
sound,front,0.5773502691896257
strange,front,0.3779644730092272
phrase,front,0.5773502691896257
beauty,front,0.5773502691896257
standing,front,0.5773502691896257
speak,front,0.3779644730092272
close,front,0.7745966692414833
cold,front,0.5773502691896257
coming,front,0.5773502691896257
road,front,0.5773502691896257
boy,front,0.7745966692414833
father,front,0.7745966692414833
told,front,0.5773502691896257
looked,front,0.5773502691896257
rose,front,0.3779644730092272
warm,front,0.7745966692414833
mother,front,0.9999999999999998
brought,front,0.5773502691896257
paper,front,0.5773502691896257
table,front,0.3779644730092272
stephen,front,0.3779644730092272
boys,front,0.9999999999999998
evening,front,0.3779644730092272
sight,front,0.7745966692414833
body,front,0.7745966692414833
called,front,0.7745966692414833
answered,front,0.9999999999999998
dedalus,front,0.3779644730092272
nice,front,0.5773502691896257
hall,front,0.7745966692414833
cried,front,0.7745966692414833
home,front,0.7745966692414833
caught,front,0.7745966692414833
ran,front,0.7745966692414833
sky,front,0.5773502691896257
hat,front,0.3779644730092272
windows,front,0.3779644730092272
water,front,0.5773502691896257
sitting,front,0.5773502691896257
waiting,front,0.5773502691896257
tea,front,0.7745966692414833
woman,front,0.3779644730092272
dinner,front,0.5773502691896257
walked,front,0.5773502691896257
remember,front,0.3779644730092272
feel,front,0.3779644730092272
talking,front,0.5773502691896257
top,front,0.9999999999999998
thinking,front,0.5773502691896257
passed,front,0.5773502691896257
matter,front,0.7745966692414833
pink,front,0.5773502691896257
world,front,0.5773502691896257
sat,front,0.3779644730092272
people,front,0.3779644730092272
don’t,front,0.2581988897471611
corner,front,0.5773502691896257
moment,front,0.3779644730092272
wall,front,0.5773502691896257
god,front,0.5773502691896257
person,front,0.9999999999999998
real,front,0.7745966692414833
house,front,0.3779644730092272
memory,front,0.5773502691896257
child,front,0.7745966692414833
morning,front,0.3779644730092272
country,front,0.5773502691896257
women,front,0.3779644730092272
stood,front,0.5773502691896257
talk,front,0.5773502691896257
didn’t,front,0.2581988897471611
i’m,front,0.2581988897471611
understand,front,0.7745966692414833
spoke,front,0.7745966692414833
call,front,0.9999999999999998
it’s,front,0.2581988897471611
fell,front,0.5773502691896257
letter,front,0.7745966692414833
late,front,0.5773502691896257
chair,front,0.5773502691896257
smiling,front,0.9999999999999998
smiled,front,0.7745966692414833
can’t,front,0.2581988897471611
sit,front,0.3779644730092272
pleasure,front,0.9999999999999998
street,front,0.3779644730092272
poor,front,0.3779644730092272
set,front,0.7745966692414833
church,front,0.7745966692414833
silence,front,0.5773502691896257
fine,front,0.7745966692414833
mind,front,0.3779644730092272
happened,front,0.9999999999999998
children,front,0.5773502691896257
couldn’t,front,0.5773502691896257
suddenly,front,0.5773502691896257
girl,front,0.5773502691896257
taking,front,0.5773502691896257
life,front,0.3779644730092272
feeling,front,0.9999999999999998
sin,front,0.9999999999999998
arm,front,0.7745966692414833
half,front,0.3779644730092272
saint,front,0.4999999999999999
family,front,0.9999999999999998
times,front,0.7745966692414833
appeared,front,0.7745966692414833
carriage,front,0.5773502691896257
aunt,front,0.7745966692414833
josephine,front,0.5773502691896257
smile,front,0.7745966692414833
idea,front,0.9999999999999998
simply,front,0.7745966692414833
form,front,0.7745966692414833
girls,front,0.5773502691896257
sense,front,0.7745966692414833
afternoon,front,0.5773502691896257
cranly,front,0.3779644730092272
flanders,front,0.5773502691896257
de,front,0.4999999999999999
combray,front,0.3779644730092272
mme,front,0.3779644730092272
sort,front,0.2581988897471611
françoise,front,0.3779644730092272
swann,front,0.3779644730092272
verdurin,front,0.3779644730092272
odette,front,0.3779644730092272
jacob,front,0.5773502691896257
kezia,front,0.3779644730092272
light,saint,0.3779644730092272
days,saint,0.3779644730092272
heart,saint,0.3779644730092272
beautiful,saint,0.2581988897471611
soul,saint,0.3779644730092272
death,saint,0.3779644730092272
found,saint,0.5773502691896257
hair,saint,0.3779644730092272
dear,saint,0.3779644730092272
day,saint,0.3779644730092272
pale,saint,0.2581988897471611
wind,saint,0.3779644730092272
play,saint,0.5773502691896257
book,saint,0.3779644730092272
read,saint,0.3779644730092272
fire,saint,0.5773502691896257
desire,saint,0.5773502691896257
run,saint,0.5773502691896257
true,saint,0.2581988897471611
garden,saint,0.3779644730092272
lips,saint,0.2581988897471611
bed,saint,0.3779644730092272
word,saint,0.3779644730092272
friends,saint,0.3779644730092272
words,saint,0.3779644730092272
round,saint,0.3779644730092272
rest,saint,0.5773502691896257
arms,saint,0.3779644730092272
sun,saint,0.3779644730092272
sound,saint,0.5773502691896257
strange,saint,0.3779644730092272
beauty,saint,0.5773502691896257
speak,saint,0.3779644730092272
close,saint,0.2581988897471611
cold,saint,0.5773502691896257
coming,saint,0.5773502691896257
road,saint,0.5773502691896257
boy,saint,0.2581988897471611
father,saint,0.2581988897471611
told,saint,0.5773502691896257
rose,saint,0.3779644730092272
warm,saint,0.7745966692414833
mother,saint,0.4999999999999999
table,saint,0.3779644730092272
stephen,saint,0.3779644730092272
boys,saint,0.4999999999999999
evening,saint,0.3779644730092272
sight,saint,0.7745966692414833
body,saint,0.2581988897471611
called,saint,0.7745966692414833
answered,saint,0.4999999999999999
dedalus,saint,0.3779644730092272
nice,saint,0.5773502691896257
hall,saint,0.2581988897471611
cried,saint,0.7745966692414833
home,saint,0.7745966692414833
caught,saint,0.2581988897471611
ran,saint,0.2581988897471611
hat,saint,0.3779644730092272
windows,saint,0.3779644730092272
water,saint,0.5773502691896257
waiting,saint,0.5773502691896257
tea,saint,0.2581988897471611
woman,saint,0.3779644730092272
dinner,saint,0.5773502691896257
walked,saint,0.5773502691896257
remember,saint,0.3779644730092272
feel,saint,0.3779644730092272
top,saint,0.4999999999999999
thinking,saint,0.5773502691896257
passed,saint,0.5773502691896257
matter,saint,0.2581988897471611
world,saint,0.5773502691896257
sat,saint,0.3779644730092272
people,saint,0.3779644730092272
don’t,saint,0.7745966692414833
moment,saint,0.3779644730092272
wall,saint,0.5773502691896257
god,saint,0.5773502691896257
person,saint,0.4999999999999999
real,saint,0.2581988897471611
house,saint,0.3779644730092272
memory,saint,0.5773502691896257
child,saint,0.2581988897471611
morning,saint,0.3779644730092272
women,saint,0.3779644730092272
stood,saint,0.5773502691896257
talk,saint,0.5773502691896257
didn’t,saint,0.7745966692414833
i’m,saint,0.7745966692414833
understand,saint,0.2581988897471611
spoke,saint,0.7745966692414833
call,saint,0.4999999999999999
it’s,saint,0.7745966692414833
fell,saint,0.5773502691896257
letter,saint,0.7745966692414833
that’s,saint,0.4999999999999999
late,saint,0.5773502691896257
chair,saint,0.5773502691896257
smiling,saint,0.4999999999999999
smiled,saint,0.2581988897471611
can’t,saint,0.7745966692414833
sit,saint,0.3779644730092272
pleasure,saint,0.4999999999999999
street,saint,0.3779644730092272
poor,saint,0.3779644730092272
set,saint,0.7745966692414833
church,saint,0.2581988897471611
silence,saint,0.5773502691896257
fine,saint,0.2581988897471611
mind,saint,0.3779644730092272
happened,saint,0.4999999999999999
children,saint,0.5773502691896257
couldn’t,saint,0.5773502691896257
girl,saint,0.5773502691896257
life,saint,0.3779644730092272
feeling,saint,0.4999999999999999
sin,saint,0.4999999999999999
arm,saint,0.2581988897471611
half,saint,0.3779644730092272
front,saint,0.4999999999999999
family,saint,0.4999999999999999
times,saint,0.2581988897471611
appeared,saint,0.2581988897471611
carriage,saint,0.5773502691896257
aunt,saint,0.2581988897471611
josephine,saint,0.5773502691896257
smile,saint,0.2581988897471611
idea,saint,0.4999999999999999
simply,saint,0.2581988897471611
form,saint,0.2581988897471611
sense,saint,0.7745966692414833
afternoon,saint,0.5773502691896257
cranly,saint,0.3779644730092272
de,saint,0.9999999999999998
combray,saint,0.3779644730092272
mme,saint,0.3779644730092272
françoise,saint,0.3779644730092272
swann,saint,0.3779644730092272
verdurin,saint,0.3779644730092272
odette,saint,0.3779644730092272
i’ve,saint,0.5773502691896257
kezia,saint,0.3779644730092272
blue,family,0.5773502691896257
love,family,0.3779644730092272
light,family,0.3779644730092272
days,family,0.3779644730092272
heart,family,0.3779644730092272
beautiful,family,0.7745966692414833
soul,family,0.3779644730092272
death,family,0.3779644730092272
dark,family,0.3779644730092272
lay,family,0.3779644730092272
found,family,0.5773502691896257
fellow,family,0.5773502691896257
hair,family,0.3779644730092272
dear,family,0.3779644730092272
day,family,0.3779644730092272
sleep,family,0.5773502691896257
pale,family,0.7745966692414833
flowers,family,0.3779644730092272
yellow,family,0.3779644730092272
wind,family,0.3779644730092272
play,family,0.5773502691896257
soft,family,0.5773502691896257
book,family,0.3779644730092272
read,family,0.3779644730092272
fire,family,0.5773502691896257
desire,family,0.5773502691896257
run,family,0.5773502691896257
slowly,family,0.3779644730092272
true,family,0.7745966692414833
beneath,family,0.5773502691896257
garden,family,0.3779644730092272
lips,family,0.7745966692414833
bed,family,0.3779644730092272
grey,family,0.3779644730092272
word,family,0.3779644730092272
friends,family,0.3779644730092272
words,family,0.3779644730092272
round,family,0.3779644730092272
rest,family,0.5773502691896257
arms,family,0.3779644730092272
ah,family,0.5773502691896257
sun,family,0.3779644730092272
sound,family,0.5773502691896257
strange,family,0.3779644730092272
phrase,family,0.5773502691896257
beauty,family,0.5773502691896257
standing,family,0.5773502691896257
speak,family,0.3779644730092272
close,family,0.7745966692414833
cold,family,0.5773502691896257
coming,family,0.5773502691896257
road,family,0.5773502691896257
boy,family,0.7745966692414833
father,family,0.7745966692414833
told,family,0.5773502691896257
looked,family,0.5773502691896257
rose,family,0.3779644730092272
warm,family,0.7745966692414833
mother,family,0.9999999999999998
brought,family,0.5773502691896257
paper,family,0.5773502691896257
table,family,0.3779644730092272
stephen,family,0.3779644730092272
boys,family,0.9999999999999998
evening,family,0.3779644730092272
sight,family,0.7745966692414833
body,family,0.7745966692414833
called,family,0.7745966692414833
answered,family,0.9999999999999998
dedalus,family,0.3779644730092272
nice,family,0.5773502691896257
hall,family,0.7745966692414833
cried,family,0.7745966692414833
home,family,0.7745966692414833
caught,family,0.7745966692414833
ran,family,0.7745966692414833
sky,family,0.5773502691896257
hat,family,0.3779644730092272
windows,family,0.3779644730092272
water,family,0.5773502691896257
sitting,family,0.5773502691896257
waiting,family,0.5773502691896257
tea,family,0.7745966692414833
woman,family,0.3779644730092272
dinner,family,0.5773502691896257
walked,family,0.5773502691896257
remember,family,0.3779644730092272
feel,family,0.3779644730092272
talking,family,0.5773502691896257
top,family,0.9999999999999998
thinking,family,0.5773502691896257
passed,family,0.5773502691896257
matter,family,0.7745966692414833
pink,family,0.5773502691896257
world,family,0.5773502691896257
sat,family,0.3779644730092272
people,family,0.3779644730092272
don’t,family,0.2581988897471611
corner,family,0.5773502691896257
moment,family,0.3779644730092272
wall,family,0.5773502691896257
god,family,0.5773502691896257
person,family,0.9999999999999998
real,family,0.7745966692414833
house,family,0.3779644730092272
memory,family,0.5773502691896257
child,family,0.7745966692414833
morning,family,0.3779644730092272
country,family,0.5773502691896257
women,family,0.3779644730092272
stood,family,0.5773502691896257
talk,family,0.5773502691896257
didn’t,family,0.2581988897471611
i’m,family,0.2581988897471611
understand,family,0.7745966692414833
spoke,family,0.7745966692414833
call,family,0.9999999999999998
it’s,family,0.2581988897471611
fell,family,0.5773502691896257
letter,family,0.7745966692414833
late,family,0.5773502691896257
chair,family,0.5773502691896257
smiling,family,0.9999999999999998
smiled,family,0.7745966692414833
can’t,family,0.2581988897471611
sit,family,0.3779644730092272
pleasure,family,0.9999999999999998
street,family,0.3779644730092272
poor,family,0.3779644730092272
set,family,0.7745966692414833
church,family,0.7745966692414833
silence,family,0.5773502691896257
fine,family,0.7745966692414833
mind,family,0.3779644730092272
happened,family,0.9999999999999998
children,family,0.5773502691896257
couldn’t,family,0.5773502691896257
suddenly,family,0.5773502691896257
girl,family,0.5773502691896257
taking,family,0.5773502691896257
life,family,0.3779644730092272
feeling,family,0.9999999999999998
sin,family,0.9999999999999998
arm,family,0.7745966692414833
half,family,0.3779644730092272
front,family,0.9999999999999998
saint,family,0.4999999999999999
times,family,0.7745966692414833
appeared,family,0.7745966692414833
carriage,family,0.5773502691896257
aunt,family,0.7745966692414833
josephine,family,0.5773502691896257
smile,family,0.7745966692414833
idea,family,0.9999999999999998
simply,family,0.7745966692414833
form,family,0.7745966692414833
girls,family,0.5773502691896257
sense,family,0.7745966692414833
afternoon,family,0.5773502691896257
cranly,family,0.3779644730092272
flanders,family,0.5773502691896257
de,family,0.4999999999999999
combray,family,0.3779644730092272
mme,family,0.3779644730092272
sort,family,0.2581988897471611
françoise,family,0.3779644730092272
swann,family,0.3779644730092272
verdurin,family,0.3779644730092272
odette,family,0.3779644730092272
jacob,family,0.5773502691896257
kezia,family,0.3779644730092272
love,times,0.4879500364742666
light,times,0.4879500364742666
days,times,0.4879500364742666
beautiful,times,0.4666666666666667
soul,times,0.4879500364742666
dark,times,0.4879500364742666
lay,times,0.4879500364742666
hair,times,0.4879500364742666
sleep,times,0.74535599249993
pale,times,0.4666666666666667
flowers,times,0.4879500364742666
yellow,times,0.4879500364742666
wind,times,0.4879500364742666
soft,times,0.74535599249993
slowly,times,0.4879500364742666
true,times,0.4666666666666667
beneath,times,0.74535599249993
garden,times,0.4879500364742666
lips,times,0.4666666666666667
bed,times,0.4879500364742666
grey,times,0.4879500364742666
friends,times,0.4879500364742666
arms,times,0.4879500364742666
ah,times,0.74535599249993
strange,times,0.4879500364742666
phrase,times,0.74535599249993
close,times,0.4666666666666667
coming,times,0.74535599249993
boy,times,0.4666666666666667
father,times,0.4666666666666667
looked,times,0.74535599249993
rose,times,0.4879500364742666
warm,times,0.4666666666666667
mother,times,0.7745966692414833
brought,times,0.74535599249993
paper,times,0.74535599249993
table,times,0.4879500364742666
stephen,times,0.2927700218845599
boys,times,0.7745966692414833
evening,times,0.4879500364742666
sight,times,0.4666666666666667
body,times,1
called,times,0.4666666666666667
answered,times,0.7745966692414833
dedalus,times,0.2927700218845599
hall,times,0.4666666666666667
cried,times,0.4666666666666667
home,times,0.4666666666666667
caught,times,1
ran,times,0.4666666666666667
sky,times,0.74535599249993
hat,times,0.4879500364742666
windows,times,0.4879500364742666
water,times,0.74535599249993
sitting,times,0.74535599249993
tea,times,1
woman,times,0.4879500364742666
remember,times,0.4879500364742666
feel,times,0.4879500364742666
talking,times,0.74535599249993
top,times,0.7745966692414833
matter,times,1
pink,times,0.74535599249993
world,times,0.74535599249993
sat,times,0.4879500364742666
people,times,0.4879500364742666
corner,times,0.74535599249993
moment,times,0.4879500364742666
wall,times,0.74535599249993
person,times,0.7745966692414833
real,times,0.4666666666666667
house,times,0.4879500364742666
memory,times,0.74535599249993
child,times,1
morning,times,0.4879500364742666
country,times,0.74535599249993
women,times,0.4879500364742666
talk,times,0.74535599249993
understand,times,1
spoke,times,0.4666666666666667
call,times,0.7745966692414833
fell,times,0.74535599249993
letter,times,0.4666666666666667
that’s,times,0.2581988897471611
late,times,0.74535599249993
chair,times,0.74535599249993
smiling,times,0.7745966692414833
smiled,times,0.4666666666666667
sit,times,0.4879500364742666
pleasure,times,0.7745966692414833
street,times,0.4879500364742666
poor,times,0.4879500364742666
set,times,0.4666666666666667
church,times,0.4666666666666667
silence,times,0.74535599249993
fine,times,0.4666666666666667
mind,times,0.4879500364742666
happened,times,0.7745966692414833
couldn’t,times,0.44721359549995793
suddenly,times,0.74535599249993
taking,times,0.74535599249993
life,times,0.4879500364742666
feeling,times,0.7745966692414833
sin,times,0.7745966692414833
arm,times,0.4666666666666667
half,times,0.4879500364742666
front,times,0.7745966692414833
saint,times,0.2581988897471611
family,times,0.7745966692414833
appeared,times,1
aunt,times,1
josephine,times,0.44721359549995793
smile,times,1
idea,times,0.7745966692414833
simply,times,0.4666666666666667
form,times,1
girls,times,0.74535599249993
sense,times,0.4666666666666667
afternoon,times,0.74535599249993
cranly,times,0.2927700218845599
flanders,times,0.44721359549995793
de,times,0.2581988897471611
combray,times,0.2927700218845599
mme,times,0.2927700218845599
sort,times,0.4666666666666667
françoise,times,0.2927700218845599
swann,times,0.2927700218845599
verdurin,times,0.2927700218845599
odette,times,0.2927700218845599
jacob,times,0.44721359549995793
kezia,times,0.2927700218845599
love,appeared,0.4879500364742666
light,appeared,0.4879500364742666
days,appeared,0.4879500364742666
beautiful,appeared,0.4666666666666667
soul,appeared,0.4879500364742666
dark,appeared,0.4879500364742666
lay,appeared,0.4879500364742666
hair,appeared,0.4879500364742666
sleep,appeared,0.74535599249993
pale,appeared,0.4666666666666667
flowers,appeared,0.4879500364742666
yellow,appeared,0.4879500364742666
wind,appeared,0.4879500364742666
soft,appeared,0.74535599249993
slowly,appeared,0.4879500364742666
true,appeared,0.4666666666666667
beneath,appeared,0.74535599249993
garden,appeared,0.4879500364742666
lips,appeared,0.4666666666666667
bed,appeared,0.4879500364742666
grey,appeared,0.4879500364742666
friends,appeared,0.4879500364742666
arms,appeared,0.4879500364742666
ah,appeared,0.74535599249993
strange,appeared,0.4879500364742666
phrase,appeared,0.74535599249993
close,appeared,0.4666666666666667
coming,appeared,0.74535599249993
boy,appeared,0.4666666666666667
father,appeared,0.4666666666666667
looked,appeared,0.74535599249993
rose,appeared,0.4879500364742666
warm,appeared,0.4666666666666667
mother,appeared,0.7745966692414833
brought,appeared,0.74535599249993
paper,appeared,0.74535599249993
table,appeared,0.4879500364742666
stephen,appeared,0.2927700218845599
boys,appeared,0.7745966692414833
evening,appeared,0.4879500364742666
sight,appeared,0.4666666666666667
body,appeared,1
called,appeared,0.4666666666666667
answered,appeared,0.7745966692414833
dedalus,appeared,0.2927700218845599
hall,appeared,0.4666666666666667
cried,appeared,0.4666666666666667
home,appeared,0.4666666666666667
caught,appeared,1
ran,appeared,0.4666666666666667
sky,appeared,0.74535599249993
hat,appeared,0.4879500364742666
windows,appeared,0.4879500364742666
water,appeared,0.74535599249993
sitting,appeared,0.74535599249993
tea,appeared,1
woman,appeared,0.4879500364742666
remember,appeared,0.4879500364742666
feel,appeared,0.4879500364742666
talking,appeared,0.74535599249993
top,appeared,0.7745966692414833
matter,appeared,1
pink,appeared,0.74535599249993
world,appeared,0.74535599249993
sat,appeared,0.4879500364742666
people,appeared,0.4879500364742666
corner,appeared,0.74535599249993
moment,appeared,0.4879500364742666
wall,appeared,0.74535599249993
person,appeared,0.7745966692414833
real,appeared,0.4666666666666667
house,appeared,0.4879500364742666
memory,appeared,0.74535599249993
child,appeared,1
morning,appeared,0.4879500364742666
country,appeared,0.74535599249993
women,appeared,0.4879500364742666
talk,appeared,0.74535599249993
understand,appeared,1
spoke,appeared,0.4666666666666667
call,appeared,0.7745966692414833
fell,appeared,0.74535599249993
letter,appeared,0.4666666666666667
that’s,appeared,0.2581988897471611
late,appeared,0.74535599249993
chair,appeared,0.74535599249993
smiling,appeared,0.7745966692414833
smiled,appeared,0.4666666666666667
sit,appeared,0.4879500364742666
pleasure,appeared,0.7745966692414833
street,appeared,0.4879500364742666
poor,appeared,0.4879500364742666
set,appeared,0.4666666666666667
church,appeared,0.4666666666666667
silence,appeared,0.74535599249993
fine,appeared,0.4666666666666667
mind,appeared,0.4879500364742666
happened,appeared,0.7745966692414833
couldn’t,appeared,0.44721359549995793
suddenly,appeared,0.74535599249993
taking,appeared,0.74535599249993
life,appeared,0.4879500364742666
feeling,appeared,0.7745966692414833
sin,appeared,0.7745966692414833
arm,appeared,0.4666666666666667
half,appeared,0.4879500364742666
front,appeared,0.7745966692414833
saint,appeared,0.2581988897471611
family,appeared,0.7745966692414833
times,appeared,1
aunt,appeared,1
josephine,appeared,0.44721359549995793
smile,appeared,1
idea,appeared,0.7745966692414833
simply,appeared,0.4666666666666667
form,appeared,1
girls,appeared,0.74535599249993
sense,appeared,0.4666666666666667
afternoon,appeared,0.74535599249993
cranly,appeared,0.2927700218845599
flanders,appeared,0.44721359549995793
de,appeared,0.2581988897471611
combray,appeared,0.2927700218845599
mme,appeared,0.2927700218845599
sort,appeared,0.4666666666666667
françoise,appeared,0.2927700218845599
swann,appeared,0.2927700218845599
verdurin,appeared,0.2927700218845599
odette,appeared,0.2927700218845599
jacob,appeared,0.44721359549995793
kezia,appeared,0.2927700218845599
blue,carriage,0.3333333333333333
heart,carriage,0.6546536707079771
death,carriage,0.6546536707079771
found,carriage,0.3333333333333333
fellow,carriage,0.3333333333333333
dear,carriage,0.6546536707079771
day,carriage,0.6546536707079771
play,carriage,0.3333333333333333
book,carriage,0.6546536707079771
read,carriage,0.6546536707079771
fire,carriage,0.3333333333333333
desire,carriage,0.3333333333333333
run,carriage,0.3333333333333333
word,carriage,0.6546536707079771
words,carriage,0.6546536707079771
round,carriage,0.6546536707079771
rest,carriage,0.3333333333333333
sun,carriage,0.6546536707079771
sound,carriage,0.3333333333333333
beauty,carriage,0.3333333333333333
standing,carriage,0.3333333333333333
speak,carriage,0.6546536707079771
cold,carriage,0.3333333333333333
coming,carriage,0.3333333333333333
road,carriage,1
boy,carriage,0.74535599249993
father,carriage,0.74535599249993
told,carriage,1
looked,carriage,0.3333333333333333
rose,carriage,0.6546536707079771
warm,carriage,0.74535599249993
mother,carriage,0.5773502691896257
brought,carriage,0.3333333333333333
paper,carriage,0.3333333333333333
table,carriage,0.6546536707079771
stephen,carriage,0.21821789023599236
boys,carriage,0.5773502691896257
evening,carriage,0.6546536707079771
sight,carriage,0.74535599249993
called,carriage,0.74535599249993
answered,carriage,0.5773502691896257
dedalus,carriage,0.21821789023599236
nice,carriage,1
hall,carriage,0.74535599249993
cried,carriage,0.74535599249993
home,carriage,0.74535599249993
ran,carriage,0.74535599249993
sky,carriage,0.3333333333333333
hat,carriage,0.6546536707079771
